date,security_id,close
2021-11-03,40553563,1065.800000
2021-11-04,40553563,1066.400000
2021-11-05,40553563,1055.900000
2021-11-08,40553563,1045.600000
2021-11-09,40553563,1044.500000
2021-11-10,40553563,1040.700000
2021-11-11,40553563,1047.500000
2021-11-12,40553563,1044.600000
2021-11-15,40553563,1038.700000
2021-11-16,40553563,1039.500000
2021-11-17,40553563,1042.500000
2021-11-18,40553563,1043.900000
2021-11-19,40553563,1045.300000
2021-11-22,40553563,1048.500000
2021-11-23,40553563,1041.500000
2021-11-24,40553563,1038.400000
2021-11-25,40553563,1040.200000
2021-11-26,40553563,1029.100000
2021-11-29,40553563,1027.800000
2021-11-30,40553563,1035.300000
2021-12-01,40553563,1044.600000
2021-12-02,40553563,1039.300000
2021-12-03,40553563,1037.000000
2021-12-06,40553563,1036.300000
2021-12-07,40553563,1036.500000
2021-12-08,40553563,1042.000000
2021-12-09,40553563,1044.200000
2021-12-10,40553563,1044.000000
2021-12-13,40553563,1044.700000
2021-12-14,40553563,1047.400000
2021-12-15,40553563,1048.300000
2021-12-16,40553563,1049.700000
2021-12-17,40553563,1051.100000
2021-12-20,40553563,1044.200000
2021-12-21,40553563,1047.500000
2021-12-22,40553563,1045.400000
2021-12-23,40553563,1045.500000
2021-12-24,40553563,1042.900000
2021-12-27,40553563,1036.100000
2021-12-28,40553563,1036.000000
2021-12-29,40553563,1033.200000
2021-12-30,40553563,1033.200000
2021-12-31,40553563,1034.500000
2022-01-04,40553563,1030.200000
2022-01-05,40553563,1031.300000
2022-01-06,40553563,1031.600000
2022-01-07,40553563,1035.500000
2022-01-10,40553563,1038.500000
2022-01-11,40553563,1040.700000
2022-01-12,40553563,1045.400000
2022-01-13,40553563,1047.100000
2022-01-14,40553563,1045.900000
2022-01-17,40553563,1044.300000
2022-01-18,40553563,1042.400000
2022-01-19,40553563,1044.200000
2022-01-20,40553563,1050.600000
2022-01-21,40553563,1053.500000
2022-01-24,40553563,1054.400000
2022-01-25,40553563,1047.100000
2022-01-26,40553563,1048.800000
2022-01-27,40553563,1051.500000
2022-01-28,40553563,1053.900000
2022-02-07,40553563,1064.500000
2022-02-08,40553563,1062.300000
2022-02-09,40553563,1054.700000
2022-02-10,40553563,1057.600000
2022-02-11,40553563,1058.200000
2022-02-14,40553563,1055.500000
2022-02-15,40553563,1053.200000
2022-02-16,40553563,1051.900000
2022-02-17,40553563,1054.500000
2022-02-18,40553563,1059.500000
2022-02-21,40553563,1060.100000
2022-02-22,40553563,1064.100000
2022-02-23,40553563,1067.300000
2022-02-24,40553563,1071.600000
2022-02-25,40553563,1072.600000
2022-02-28,40553563,1063.200000
2022-03-01,40553563,1067.500000
2022-03-02,40553563,1074.400000
2022-03-03,40553563,1078.900000
2022-03-04,40553563,1077.800000
2022-03-07,40553563,1089.200000
2022-03-08,40553563,1095.600000
2022-03-09,40553563,1108.500000
2022-03-10,40553563,1100.100000
2022-03-11,40553563,1095.200000
2022-03-14,40553563,1088.100000
2022-03-15,40553563,1081.700000
2022-03-16,40553563,1080.100000
2022-03-17,40553563,1083.000000
2022-03-18,40553563,1084.300000
2022-03-21,40553563,1090.500000
2022-03-22,40553563,1090.200000
2022-03-23,40553563,1089.200000
2022-03-24,40553563,1091.800000
2022-03-25,40553563,1092.800000
2022-03-28,40553563,1091.800000
2022-03-29,40553563,1089.200000
2022-03-30,40553563,1085.700000
2022-03-31,40553563,1087.100000
2022-04-01,40553563,1083.800000
2022-04-06,40553563,1086.400000
2022-04-07,40553563,1080.800000
2022-04-08,40553563,1078.200000
2022-04-11,40553563,1074.100000
2022-04-12,40553563,1074.700000
2022-04-13,40553563,1076.300000
2022-04-14,40553563,1078.000000
2022-04-15,40553563,1080.800000
2022-04-18,40553563,1084.300000
2022-04-19,40553563,1086.100000
2022-04-20,40553563,1081.000000
2022-04-21,40553563,1080.800000
2022-04-22,40553563,1079.700000
2022-04-25,40553563,1066.600000
2022-04-26,40553563,1067.600000
2022-04-27,40553563,1071.800000
2022-04-28,40553563,1075.700000
2022-04-29,40553563,1077.600000
2022-05-05,40553563,1075.900000
2022-05-06,40553563,1073.100000
2022-05-09,40553563,1074.400000
2022-05-10,40553563,1068.300000
2022-05-11,40553563,1065.700000
2022-05-12,40553563,1068.700000
2022-05-13,40553563,1071.800000
2022-05-16,40553563,1069.500000
2022-05-17,40553563,1068.600000
2022-05-18,40553563,1067.600000
2022-05-19,40553563,1066.000000
2022-05-20,40553563,1063.300000
2022-05-23,40553563,1063.100000
2022-05-24,40553563,1061.800000
2022-05-25,40553563,1067.200000
2022-05-26,40553563,1066.300000
2022-05-27,40553563,1070.400000
2022-05-30,40553563,1070.600000
2022-05-31,40553563,1072.500000
2022-06-01,40553563,1066.500000
2022-06-02,40553563,1066.900000
2022-06-06,40553563,1074.200000
2022-06-07,40553563,1076.300000
2022-06-08,40553563,1084.400000
2022-06-09,40553563,1084.900000
2022-06-10,40553563,1081.800000
2022-06-13,40553563,1070.500000
2022-06-14,40553563,1068.500000
2022-06-15,40553563,1067.900000
2022-06-16,40553563,1062.700000
2022-06-17,40553563,1065.100000
2022-06-20,40553563,1072.800000
2022-06-21,40553563,1072.200000
2022-06-22,40553563,1069.600000
2022-06-23,40553563,1073.300000
2022-06-24,40553563,1077.400000
2022-06-27,40553563,1082.200000
2022-06-28,40553563,1081.200000
2022-06-29,40553563,1080.700000
2022-06-30,40553563,1081.100000
2022-07-01,40553563,1082.600000
2022-07-04,40553563,1089.500000
2022-07-05,40553563,1088.000000
2022-07-06,40553563,1096.800000
2022-07-07,40553563,1095.100000
2022-07-08,40553563,1090.600000
2022-07-11,40553563,1093.800000
2022-07-12,40553563,1092.700000
2022-07-13,40553563,1100.200000
2022-07-14,40553563,1100.000000
2022-07-15,40553563,1109.800000
2022-07-18,40553563,1103.900000
2022-07-19,40553563,1101.300000
2022-07-20,40553563,1101.100000
2022-07-21,40553563,1099.200000
2022-07-22,40553563,1101.000000
2022-07-25,40553563,1096.600000
2022-07-26,40553563,1097.000000
2022-07-27,40553563,1096.300000
2022-07-28,40553563,1095.100000
2022-07-29,40553563,1096.700000
2022-08-01,40553563,1100.800000
2022-08-02,40553563,1094.800000
2022-08-03,40553563,1094.500000
2022-08-04,40553563,1091.500000
2022-08-05,40553563,1092.000000
2022-08-08,40553563,1090.600000
2022-08-09,40553563,1090.900000
2022-08-10,40553563,1091.200000
2022-08-11,40553563,1092.200000
2022-08-12,40553563,1096.200000
2022-08-15,40553563,1092.900000
2022-08-16,40553563,1091.100000
2022-08-17,40553563,1093.400000
2022-08-18,40553563,1087.400000
2022-08-19,40553563,1087.100000
2022-08-22,40553563,1087.800000
2022-08-23,40553563,1086.900000
2022-08-24,40553563,1085.300000
2022-08-25,40553563,1085.300000
2022-08-26,40553563,1084.500000
2022-08-29,40553563,1078.800000
2022-08-30,40553563,1078.800000
2022-08-31,40553563,1078.200000
2022-09-01,40553563,1077.400000
2022-09-02,40553563,1078.600000
2022-09-05,40553563,1075.100000
2022-09-06,40553563,1077.200000
2022-09-07,40553563,1076.000000
2022-09-08,40553563,1073.200000
2022-09-09,40553563,1073.100000
2022-09-13,40553563,1077.700000
2022-09-14,40553563,1074.000000
2022-09-15,40553563,1072.000000
2022-09-16,40553563,1071.300000
2022-09-19,40553563,1072.200000
2022-09-20,40553563,1071.500000
2022-09-21,40553563,1071.800000
2022-09-22,40553563,1070.400000
2022-09-23,40553563,1070.100000
2022-09-26,40553563,1068.100000
2022-09-27,40553563,1070.700000
2022-09-28,40553563,1070.200000
2022-09-29,40553563,1069.400000
2022-09-30,40553563,1068.400000
2022-10-10,40553563,1063.600000
2022-10-11,40553563,1061.400000
2022-10-12,40553563,1060.500000
2022-10-13,40553563,1062.100000
2022-10-14,40553563,1063.800000
2022-10-17,40553563,1061.500000
2022-10-18,40553563,1062.300000
2022-10-19,40553563,1062.000000
2022-10-20,40553563,1063.000000
2022-10-21,40553563,1063.800000
2022-10-24,40553563,1061.900000
2022-10-25,40553563,1064.300000
2022-10-26,40553563,1065.900000
2022-10-27,40553563,1067.700000
2022-10-28,40553563,1068.000000
2022-10-31,40553563,1071.700000
2022-11-01,40553563,1074.500000
2022-11-02,40553563,1075.100000
2022-11-03,40553563,1074.600000
2022-11-04,40553563,1072.500000
2022-11-07,40553563,1070.300000
2022-11-08,40553563,1068.200000
2022-11-09,40553563,1066.600000
2022-11-10,40553563,1064.400000
2022-11-11,40553563,1063.700000
2022-11-14,40553563,1059.700000
2022-11-15,40553563,1058.000000
2022-11-16,40553563,1057.900000
2022-11-17,40553563,1054.500000
2022-11-18,40553563,1055.700000
2022-11-21,40553563,1052.100000
2022-11-22,40553563,1050.000000
2022-11-23,40553563,1050.500000
2022-11-24,40553563,1051.100000
2022-11-25,40553563,1050.700000
2022-11-28,40553563,1048.800000
2022-11-29,40553563,1053.400000
2022-11-30,40553563,1054.300000
2022-12-01,40553563,1055.600000
2022-12-02,40553563,1053.700000
2022-12-05,40553563,1055.300000
2022-12-06,40553563,1051.000000
2022-12-07,40553563,1050.200000
2022-12-08,40553563,1053.800000
2022-12-09,40553563,1059.200000
2022-12-12,40553563,1058.700000
2022-12-13,40553563,1059.000000
2022-12-14,40553563,1058.900000
2022-12-15,40553563,1058.200000
2022-12-16,40553563,1058.400000
2022-12-19,40553563,1052.800000
2022-12-20,40553563,1051.600000
2022-12-21,40553563,1053.900000
2022-12-22,40553563,1053.600000
2022-12-23,40553563,1050.100000
2022-12-26,40553563,1050.800000
2022-12-27,40553563,1053.800000
2022-12-28,40553563,1055.300000
2022-12-29,40553563,1053.100000
2022-12-30,40553563,1056.800000
2023-01-03,40553563,1053.700000
2023-01-04,40553563,1052.600000
2023-01-05,40553563,1048.600000
2023-01-06,40553563,1046.300000
2023-01-09,40553563,1045.300000
2023-01-10,40553563,1044.500000
2023-01-11,40553563,1045.500000
2023-01-12,40553563,1048.000000
2023-01-13,40553563,1052.500000
2023-01-16,40553563,1053.300000
2023-01-17,40553563,1053.900000
2023-01-18,40553563,1058.600000
2023-01-19,40553563,1062.500000
2023-01-20,40553563,1065.400000
2023-01-30,40553563,1066.200000
2023-01-31,40553563,1063.300000
2023-02-01,40553563,1062.700000
2023-02-02,40553563,1057.200000
2023-02-03,40553563,1053.200000
2023-02-06,40553563,1047.800000
2023-02-07,40553563,1048.700000
2023-02-08,40553563,1048.300000
2023-02-09,40553563,1051.000000
2023-02-10,40553563,1049.500000
2023-02-13,40553563,1052.200000
2023-02-14,40553563,1051.500000
2023-02-15,40553563,1048.700000
2023-02-16,40553563,1045.600000
2023-02-17,40553563,1045.200000
2023-02-20,40553563,1045.300000
2023-02-21,40553563,1046.200000
2023-02-22,40553563,1045.800000
2023-02-23,40553563,1044.100000
2023-02-24,40553563,1041.200000
2023-02-27,40553563,1039.300000
2023-02-28,40553563,1038.200000
2023-03-01,40553563,1039.400000
2023-03-02,40553563,1039.900000
2023-03-03,40553563,1043.500000
2023-03-06,40553563,1039.200000
2023-03-07,40553563,1036.900000
2023-03-08,40553563,1035.500000
2023-03-09,40553563,1035.000000
2023-03-10,40553563,1036.800000
2023-03-13,40553563,1038.700000
2023-03-14,40553563,1035.200000
2023-03-15,40553563,1033.900000
2023-03-16,40553563,1033.500000
2023-03-17,40553563,1031.400000
2023-03-20,40553563,1028.600000
2023-03-21,40553563,1031.900000
2023-03-22,40553563,1032.700000
2023-03-23,40553563,1034.000000
2023-03-24,40553563,1033.400000
2023-03-27,40553563,1035.000000
2023-03-28,40553563,1034.000000
2023-03-29,40553563,1037.000000
2023-03-30,40553563,1037.100000
2023-03-31,40553563,1038.600000
2023-04-03,40553563,1038.200000
2023-04-04,40553563,1039.200000
2023-04-06,40553563,1045.100000
2023-04-07,40553563,1047.300000
2023-04-10,40553563,1046.900000
2023-04-11,40553563,1048.000000
2023-04-12,40553563,1049.300000
2023-04-13,40553563,1054.500000
2023-04-14,40553563,1056.100000
2023-04-17,40553563,1054.500000
2023-04-18,40553563,1050.400000
2023-04-19,40553563,1047.300000
2023-04-20,40553563,1050.500000
2023-04-21,40553563,1053.200000
2023-04-24,40553563,1055.800000
2023-04-25,40553563,1055.200000
2023-04-26,40553563,1054.700000
2023-04-27,40553563,1055.100000
2023-04-28,40553563,1061.400000
2023-05-04,40553563,1069.200000
2023-05-05,40553563,1070.200000
2023-05-08,40553563,1062.200000
2023-05-09,40553563,1058.200000
2023-05-10,40553563,1059.600000
2023-05-11,40553563,1064.500000
2023-05-12,40553563,1066.500000
2023-05-15,40553563,1068.700000
2023-05-16,40553563,1068.900000
2023-05-17,40553563,1069.100000
2023-05-18,40553563,1068.400000
2023-05-19,40553563,1071.300000
2023-05-22,40553563,1079.900000
2023-05-23,40553563,1082.200000
2023-05-24,40553563,1083.900000
2023-05-25,40553563,1086.300000
2023-05-26,40553563,1081.800000
2023-05-29,40553563,1077.000000
2023-05-30,40553563,1078.200000
2023-05-31,40553563,1087.500000
2023-06-01,40553563,1085.900000
2023-06-02,40553563,1081.600000
2023-06-05,40553563,1080.200000
2023-06-06,40553563,1079.000000
2023-06-07,40553563,1078.200000
2023-06-08,40553563,1077.900000
2023-06-09,40553563,1077.800000
2023-06-12,40553563,1077.100000
2023-06-13,40553563,1079.100000
2023-06-14,40553563,1076.700000
2023-06-15,40553563,1076.900000
2023-06-16,40553563,1076.900000
2023-06-19,40553563,1069.900000
2023-06-20,40553563,1067.100000
2023-06-21,40553563,1064.500000
2023-06-26,40553563,1057.000000
2023-06-27,40553563,1057.500000
2023-06-28,40553563,1055.500000
2023-06-29,40553563,1055.800000
2023-06-30,40553563,1056.900000
2023-07-03,40553563,1061.000000
2023-07-04,40553563,1062.600000
2023-07-05,40553563,1061.200000
2023-07-06,40553563,1059.400000
2023-07-07,40553563,1058.700000
2023-07-10,40553563,1055.800000
2023-07-11,40553563,1059.900000
2023-07-12,40553563,1061.800000
2023-07-13,40553563,1064.100000
2023-07-14,40553563,1066.200000
2023-07-17,40553563,1061.400000
2023-07-18,40553563,1060.500000
2023-07-19,40553563,1063.000000
2023-07-20,40553563,1065.400000
2023-07-21,40553563,1064.400000
2023-07-24,40553563,1059.200000
2023-07-25,40553563,1062.900000
2023-07-26,40553563,1068.600000
2023-07-27,40553563,1071.800000
2023-07-28,40553563,1071.700000
2023-07-31,40553563,1075.000000
2023-08-01,40553563,1075.800000
2023-08-02,40553563,1074.200000
2023-08-03,40553563,1069.000000
2023-08-04,40553563,1070.200000
2023-08-07,40553563,1070.700000
2023-08-08,40553563,1069.500000
2023-08-09,40553563,1068.000000
2023-08-10,40553563,1070.200000
2023-08-11,40553563,1066.800000
2023-08-14,40553563,1064.900000
2023-08-15,40553563,1065.300000
2023-08-16,40553563,1062.700000
2023-08-17,40553563,1061.800000
2023-08-18,40553563,1058.100000
2023-08-21,40553563,1056.000000
2023-08-22,40553563,1057.900000
2023-08-23,40553563,1058.400000
2023-08-24,40553563,1059.700000
2023-08-25,40553563,1056.900000
2023-08-28,40553563,1057.200000
2023-08-29,40553563,1057.800000
2023-08-30,40553563,1054.900000
2023-08-31,40553563,1060.600000
2023-09-01,40553563,1066.800000
2023-09-04,40553563,1069.800000
2023-09-05,40553563,1066.700000
2023-09-06,40553563,1069.600000
2023-09-07,40553563,1067.600000
2023-09-08,40553563,1065.400000
2023-09-11,40553563,1066.600000
2023-09-12,40553563,1064.600000
2023-09-13,40553563,1065.000000
2023-09-14,40553563,1063.800000
2023-09-15,40553563,1064.400000
2023-09-18,40553563,1062.800000
2023-09-19,40553563,1061.800000
2023-09-20,40553563,1058.700000
2023-09-21,40553563,1056.400000
2023-09-22,40553563,1056.800000
2023-09-25,40553563,1055.700000
2023-09-26,40553563,1055.000000
2023-09-27,40553563,1056.200000
2023-09-28,40553563,1055.300000
2023-10-09,40553563,1054.500000
2023-10-10,40553563,1050.200000
2023-10-11,40553563,1048.500000
2023-10-12,40553563,1049.700000
2023-10-13,40553563,1049.500000
2023-10-16,40553563,1051.400000
2023-10-17,40553563,1053.000000
2023-10-18,40553563,1053.200000
2023-10-19,40553563,1051.700000
2023-10-20,40553563,1053.000000
2023-10-23,40553563,1053.200000
2023-10-24,40553563,1048.900000
2023-10-25,40553563,1045.700000
2023-10-26,40553563,1047.100000
2023-10-27,40553563,1046.500000
2023-10-30,40553563,1046.300000
2023-10-31,40553563,1047.300000
2023-11-01,40553563,1048.800000
2023-11-02,40553563,1048.400000
2023-11-03,40553563,1048.800000
2023-11-06,40553563,1049.000000
2023-11-07,40553563,1048.900000
2023-11-08,40553563,1047.100000
2023-11-09,40553563,1048.000000
2023-11-10,40553563,1048.500000
2023-11-13,40553563,1049.100000
2023-11-14,40553563,1047.600000
2023-11-15,40553563,1051.800000
2023-11-16,40553563,1051.100000
2023-11-17,40553563,1052.800000
2023-11-20,40553563,1052.500000
2023-11-21,40553563,1055.500000
2023-11-22,40553563,1053.600000
2023-11-23,40553563,1053.000000
2023-11-24,40553563,1050.600000
2023-11-27,40553563,1056.900000
2023-11-28,40553563,1064.800000
2023-11-29,40553563,1062.100000
2023-11-30,40553563,1058.600000
2023-12-01,40553563,1059.700000
2023-12-04,40553563,1060.900000
2023-12-05,40553563,1060.600000
2023-12-06,40553563,1060.100000
2023-12-07,40553563,1060.300000
2023-12-08,40553563,1056.300000
2023-12-11,40553563,1054.300000
2023-12-12,40553563,1054.700000
2023-12-13,40553563,1052.500000
2023-12-14,40553563,1054.500000
2023-12-15,40553563,1051.700000
2023-12-18,40553563,1052.100000
2023-12-19,40553563,1051.700000
2023-12-20,40553563,1052.900000
2023-12-21,40553563,1055.400000
2023-12-22,40553563,1054.600000
2023-12-25,40553563,1054.700000
2023-12-26,40553563,1047.800000
2023-12-27,40553563,1053.400000
2023-12-28,40553563,1055.300000
2023-12-29,40553563,1054.200000
2024-01-02,40553563,1053.800000
2024-01-03,40553563,1054.000000
2024-01-04,40553563,1051.800000
2024-01-05,40553563,1051.900000
2024-01-08,40553563,1052.000000
2024-01-09,40553563,1053.200000
2024-01-10,40553563,1053.100000
2024-01-11,40553563,1055.000000
2024-01-12,40553563,1054.600000
2024-01-15,40553563,1053.700000
2024-01-16,40553563,1052.100000
2024-01-17,40553563,1049.200000
2024-01-18,40553563,1051.100000
2024-01-19,40553563,1050.000000
2024-01-22,40553563,1042.800000
2024-01-23,40553563,1046.000000
2024-01-24,40553563,1046.800000
2024-01-25,40553563,1049.400000
2024-01-26,40553563,1047.900000
2024-01-29,40553563,1047.100000
2024-01-30,40553563,1046.000000
2024-01-31,40553563,1043.600000
2024-02-01,40553563,1042.100000
2024-02-02,40553563,1040.800000
2024-02-05,40553563,1039.200000
2024-02-06,40553563,1041.700000
2024-02-07,40553563,1042.500000
2024-02-08,40553563,1041.900000
2024-02-19,40553563,1043.900000
2024-02-20,40553563,1046.000000
2024-02-21,40553563,1046.500000
2024-02-22,40553563,1048.200000
2024-02-23,40553563,1048.400000
2024-02-26,40553563,1048.400000
2024-02-27,40553563,1048.900000
2024-02-28,40553563,1048.200000
2024-02-29,40553563,1051.600000
2024-03-01,40553563,1051.200000
2024-03-04,40553563,1050.600000
2024-03-05,40553563,1047.200000
2024-03-06,40553563,1048.700000
2024-03-07,40553563,1047.000000
2024-03-08,40553563,1049.900000
2024-03-11,40553563,1053.800000
2024-03-12,40553563,1055.500000
2024-03-13,40553563,1056.500000
2024-03-14,40553563,1061.400000
2024-03-15,40553563,1067.700000
2024-03-18,40553563,1074.100000
2024-03-19,40553563,1069.800000
2024-03-20,40553563,1065.900000
2024-03-21,40553563,1068.600000
2024-03-22,40553563,1063.300000
2024-03-25,40553563,1063.400000
2024-03-26,40553563,1065.600000
2024-03-27,40553563,1066.800000
2024-03-28,40553563,1069.200000
2024-03-29,40553563,1072.300000
2024-04-01,40553563,1076.700000
2024-04-02,40553563,1074.400000
2024-04-03,40553563,1077.900000
2024-04-08,40553563,1077.700000
2024-04-09,40553563,1078.700000
2024-04-10,40553563,1081.100000
2024-04-11,40553563,1077.600000
2024-04-12,40553563,1076.500000
2024-04-15,40553563,1082.500000
2024-04-16,40553563,1076.700000
2024-04-17,40553563,1076.300000
2024-04-18,40553563,1079.200000
2024-04-19,40553563,1081.600000
2024-04-22,40553563,1083.700000
2024-04-23,40553563,1078.200000
2024-04-24,40553563,1078.500000
2024-04-25,40553563,1081.700000
2024-04-26,40553563,1085.800000
2024-04-29,40553563,1088.900000
2024-04-30,40553563,1089.000000
2024-05-06,40553563,1093.700000
2024-05-07,40553563,1097.100000
2024-05-08,40553563,1091.000000
2024-05-09,40553563,1092.900000
2024-05-10,40553563,1093.100000
2024-05-13,40553563,1095.100000
2024-05-14,40553563,1096.900000
2024-05-15,40553563,1096.200000
2024-05-16,40553563,1099.300000
2024-05-17,40553563,1104.600000
2024-05-20,40553563,1115.700000
2024-05-21,40553563,1117.200000
2024-05-22,40553563,1118.800000
2024-05-23,40553563,1109.400000
2024-05-24,40553563,1106.800000
2024-05-27,40553563,1108.200000
